OrgNr,name,industry_name,company_size_category,profitability_category,growth_category
5569431918,GTAT Tobacco AB,,Micro,Low Profitability,High Growth
5592610751,GTMS AB,,Micro,Good Profitability,Medium Growth
5562377795,GVM Gräsvårdsmaskiner AB,,Small,Low Profitability,Low Growth
5569099160,Gagnef Spårteknik AB,,Micro,Good Profitability,High Growth
5562601848,Galex Aktiebolag,,Micro,Good Profitability,High Growth
5561953018,Galtis Aktiebolag,,Micro,Low Profitability,Low Growth
5564044153,Gamla Wärslätt Jordbruks Aktiebolag,,Micro,Low Profitability,Low Growth
5591123772,GanThor AB,,Micro,High Profitability,Rapid Decline
5565494829,Garam Elektronik Aktiebolag,,Micro,Good Profitability,Rapid Decline
5563854750,Garantiasfalt i Ornäs Aktiebolag,,Micro,Good Profitability,Declining
5566967666,Garantum Wealth Management PB AB,,Micro,Good Profitability,Low Growth
5562600410,Gardner Denver Sweden AB,,Micro,High Profitability,Medium Growth
5568198898,Gasum Västerås AB,,Micro,High Profitability,High Growth
5567375505,Gateway Digital Sweden AB,,Micro,Good Profitability,Medium Growth
5592729692,Gazelle Sweden AB,,Micro,Low Profitability,High Growth
5591947915,Gearwise AB,,Micro,Low Profitability,High Growth
5566720131,Geeks AB,,Micro,Good Profitability,Declining
5567508949,Gefleborgs Flyttservice AB,,Micro,Low Profitability,Medium Growth
5560430422,Gehrmans Musikförlag AB,,Micro,Good Profitability,Medium Growth
5568300023,Gein-Maskiner AB,,Small,Good Profitability,High Growth
5566684659,Gemini by Helen AB,,Micro,Low Profitability,High Growth
5560389206,Georg Jensen Silver Aktiebolag,,Micro,Low Profitability,Declining
5594294737,Gerard Van Der Plas Flowerexport AB,,Micro,Low Profitability,High Growth
5564606415,Gerts Busstrafik Aktiebolag,,Micro,Good Profitability,Medium Growth
5592255805,Geten Ruben AB,,Micro,High Profitability,Rapid Decline
5562365113,Getinge Grus & Transport Aktiebolag,,Micro,Good Profitability,Rapid Decline
5563899615,Getty Images Sweden AB,,Micro,Low Profitability,Declining
5561103937,GfK Sverige Aktiebolag,,Micro,High Profitability,Rapid Decline
5566598396,Ghayoor Servicehandel AB,,Micro,Low Profitability,Medium Growth
5565921706,Gibon Göteborg AB,,Micro,Good Profitability,Low Growth
5560320946,Gibon Uddevalla AB,,Micro,Good Profitability,Low Growth
5563010684,Giggen i Falköping AB,,Micro,Low Profitability,High Growth
5590078902,Gildhouse AB,,Micro,Low Profitability,Medium Growth
5566985866,Gillis Ställningar AB,,Micro,Low Profitability,High Growth
5564197878,Gimp Aktiebolag,,Micro,Low Profitability,High Growth
5569621914,Ginkelösa Marktjänst AB,,Micro,Good Profitability,Low Growth
5591170468,Ginneton Utvecklings AB,,Micro,Good Profitability,Medium Growth
5562435379,Ginza AB,,Small,Low Profitability,Low Growth
5566794383,Gislaveds Plåtslageri AB,,Micro,Good Profitability,Declining
5566290598,Glam of Sweden AB,,Micro,Good Profitability,High Growth
5594631433,Glantz Maskiner AB,,Micro,Good Profitability,Rapid Decline
5562760842,Glas & Metall i Ö-vik Aktiebolag,,Micro,Good Profitability,Declining
5568195969,GlasNet AB,,Micro,Good Profitability,Rapid Decline
5567055586,Glasdörren AB,,Micro,Low Profitability,Declining
5562051325,Glasmek Osby Aktiebolag,,Micro,Good Profitability,High Growth
5594250713,Glassbacka Mjölk AB,,Micro,Good Profitability,Rapid Decline
5565549598,Glasteknik AKU AB,,Micro,Good Profitability,Rapid Decline
5590824693,Glasögonfabriken Gekås Ullared AB,,Micro,Good Profitability,High Growth
5561249037,Glasögonhuset Palmérs Aktiebolag,,Micro,Good Profitability,Low Growth
5569514259,Glasögonmagasinet Optik Sweden AB,,Small,Low Profitability,Declining
5562467612,Glasögonmäster i Borås Aktiebolag,,Micro,Good Profitability,Low Growth
5566040670,Glenn's Glas AB,,Micro,Low Profitability,High Growth
5563365823,Glentons Försäljnings Aktiebolag,,Micro,Good Profitability,Low Growth
5592064215,Glimmingehus Gård AB,,Micro,Low Profitability,Rapid Decline
5594261488,Glindrans gård CIPW AB,,Micro,Good Profitability,Rapid Decline
5565418125,Global Trading AB,,Micro,Low Profitability,Rapid Decline
5590405204,Glorident AB,,Micro,High Profitability,Low Growth
5569424087,Gnesta veterinärpraktik AB,,Micro,Good Profitability,Low Growth
5564623840,Gnosjö Maskin & Verktyg Aktiebolag,,Micro,Good Profitability,Declining
5565233961,Gnosjö Trädgård & Handel AB,,Micro,Good Profitability,Low Growth
5568096332,Go Skolmat i Göteborg AB,,Micro,Low Profitability,Low Growth
5593166878,Goda Käket i Lomma AB,,Small,Low Profitability,Medium Growth
5568138449,Goecker AB,,Micro,Low Profitability,Declining
5565174231,GolfUppsala AB,,Micro,Low Profitability,Low Growth
5566588157,Golfbrands Sweden AB,,Micro,Good Profitability,Declining
5566827050,Golfhäftet i Sverige AB,,Micro,Good Profitability,High Growth
5561941427,Golvab i Borlänge Aktiebolag,,Micro,Good Profitability,Declining
5563391803,Golvhuset i Värnamo Aktiebolag,,Micro,Good Profitability,Medium Growth
5561113761,Golvtjänst i Hallsberg Aktiebolag,,Micro,Good Profitability,Low Growth
5561165282,Gothia Revision AB,,Micro,High Profitability,Declining
5566479175,Gotland Ur AB,,Micro,Low Profitability,Declining
5564675055,Gotlands Bryggeri AB,,Micro,Good Profitability,Rapid Decline
5566013750,Gotlands El & Tele Teknik AB,,Micro,Good Profitability,High Growth
5562194562,Gotlands Gummifabrik Aktiebolag,,Micro,Low Profitability,Low Growth
5567284624,GotlandsBuss AB,,Small,Good Profitability,High Growth
5565921409,Gotlandsmjölk AB,,Micro,High Profitability,Declining
5592133341,Gottfridssons Lantbruk AB,,Micro,Good Profitability,Low Growth
5593458580,Goval Foods AB,,Micro,Low Profitability,High Growth
5561926527,"Grafo, Gösta Nord Aktiebolag",,Micro,Good Profitability,High Growth
5562043116,Granbergs Buss Aktiebolag,,Micro,Good Profitability,Medium Growth
5563794915,Granbergs Lantbruk i Sjulnäs Aktiebolag,,Micro,Good Profitability,Low Growth
5569102675,Grand Gourmet Sweden AB,,Micro,Low Profitability,Medium Growth
5562481217,Granec Maskin Aktiebolag,,Micro,Low Profitability,Declining
5567470603,Granit och Marmor Scandinavia AB,,Micro,High Profitability,Rapid Decline
5563366854,Grantelius Kött AB,,Micro,Good Profitability,Declining
5590484746,Granum Stenprodukter AB,,Micro,Low Profitability,Rapid Decline
5593658957,Granåsens Livs AB,,Micro,Low Profitability,High Growth
5563729010,Great Earth Scandinavia AB,,Micro,Good Profitability,High Growth
5593725830,Great Factory Sweden AB,,Micro,Low Profitability,High Growth
5569774184,Greatwhite of Sweden AB,,Micro,Good Profitability,Rapid Decline
5568181605,Green Cloud Solutions i Stockholm AB,,Micro,Low Profitability,Low Growth
5567374748,Green Furniture Concept AB,,Micro,Good Profitability,High Growth
5566115456,GreenPeak Energi AB,,Micro,Low Profitability,Low Growth
5565405395,Grevlundagården i Vitaby AB,,Micro,Low Profitability,Low Growth
5568857238,Gridelli's Deli AB,,Micro,Good Profitability,High Growth
5567868988,Grimme Sverige AB,,Micro,Low Profitability,Declining
5592595333,Grip Entreprenad AB,,Micro,Good Profitability,Low Growth
5566741129,Grufman Bil AB,,Micro,Low Profitability,High Growth
5564535754,Grums Husplåt AB,,Micro,Low Profitability,Rapid Decline
5562186238,Grundsunds Marina AB,,Micro,Good Profitability,Low Growth
5566093794,Grus Ove Aktiebolag,,Micro,Low Profitability,Rapid Decline
5565167946,Grus- och Byggåtervinning i Gävle AB,,Micro,Good Profitability,Declining
5591676274,Grusmaterial i Värmland AB,,Micro,Good Profitability,Low Growth
5594002031,Grängesberg Industry AB,,Micro,Good Profitability,Rapid Decline
5590596309,Gräsbo Rör AB,,Micro,Good Profitability,Low Growth
5590773890,Gräve Maskin AB,,Micro,High Profitability,Medium Growth
5569496903,Grävfirma Anders Jansson AB,,Micro,Low Profitability,Rapid Decline
5566619150,Grävtjänst i Mora AB,,Micro,Low Profitability,Low Growth
5561172171,Gröna Bladet AB,,Micro,Good Profitability,Low Growth
5566844691,Grönberg & Partners AB,,Micro,Low Profitability,Low Growth
5591762629,Grönmark Byggrossisten AB,,Micro,Low Profitability,Low Growth
5563421436,Grönsaksgrossisten Johansson & Lindström Aktiebolag,,Micro,Low Profitability,Low Growth
5561502278,Grönvallens Cementvaru Aktiebolag,,Micro,Good Profitability,Rapid Decline
5566194055,Gudmundstorps gård AB,,Micro,Good Profitability,Low Growth
5560912635,Guld Carlsén AB,,Micro,Low Profitability,Rapid Decline
5594356247,Guldexperten Malmö AB,,Micro,Low Profitability,High Growth
5565230223,Guldhedens Flyttexpress AB,,Micro,High Profitability,Low Growth
5565713764,Guldsmed Björn Nilsson AB,,Micro,Low Profitability,High Growth
5563185379,Gullringsbo Chark Aktiebolag,,Micro,Low Profitability,Low Growth
5565145926,Gummagårdens Gurkodling AB,,Micro,Good Profitability,Medium Growth
5565725149,Gummersta Maskinstation AB,,Micro,Low Profitability,Medium Growth
5562143825,Gummicentralen i Lidköping Aktiebolag,,Micro,Low Profitability,Medium Growth
5561151043,Gungvala Gård Aktiebolag,,Micro,Good Profitability,Rapid Decline
5560485194,Gunnar Engstrand Aktiebolag,,Small,Good Profitability,High Growth
5562130137,Gunnar Olssons Foto Aktiebolag,,Micro,Low Profitability,Low Growth
5562656677,Gunnar Prefab AB,,Micro,Good Profitability,Low Growth
5561628784,Gunnarssons Maskin Aktiebolag,,Micro,Good Profitability,Declining
5567329684,Gustafsbro Fest & Catering Aktiebolag,,Micro,Good Profitability,Medium Growth
5591223671,Gustafson & Svanberg AB,,Micro,High Profitability,Low Growth
5560630450,Gustav R. Johansson Aktiebolag,,Small,Low Profitability,Declining
5564126299,Gustav Thuresson Lantbruk AB,,Micro,Good Profitability,Rapid Decline
5563274751,Gustavalax Aktiebolag,,Micro,High Profitability,Low Growth
5593930380,Gustavshill Blomstergrossist AB,,Micro,Good Profitability,Rapid Decline
5562662139,Gustavshill Handelsträdgård Aktiebolag,,Micro,High Profitability,Rapid Decline
5591203376,Gustavsson Restauranggrossist AB,,Micro,Low Profitability,Low Growth
5569008138,Gusten Persson Fönsterteknik AB,,Micro,Good Profitability,Low Growth
5592265481,Guterud Lantbruk AB,,Micro,Good Profitability,Declining
5566106612,Guttsta Källa AB,,Micro,Good Profitability,Medium Growth
5561792911,Gyllebo Gödning Aktiebolag,,Micro,Good Profitability,Rapid Decline
5567023626,Gym & Fitness Sverige AB,,Micro,Good Profitability,Medium Growth
5569517971,Gymkompaniet Sverige AB,,Micro,Low Profitability,High Growth
5569665077,Gällivare Betong AB,,Micro,Good Profitability,High Growth
5591514863,Gärans Maskin AB,,Micro,Low Profitability,Declining
5563616837,Gärdestorps Ridskola Aktiebolag,,Micro,Good Profitability,Low Growth
5560444746,Gärsnäs Aktiebolag,,Micro,Low Profitability,Declining
5593590796,Gästgivaregårdens Lantbruk i Dimbo AB,,Micro,Low Profitability,Rapid Decline
5560360785,Gästrike Ekogas AB,,Micro,Good Profitability,High Growth
5592702913,Gästrike Sol Konsult AB,,Micro,Good Profitability,High Growth
5590621974,Gästrike Trafikmålning AB,,Micro,Good Profitability,High Growth
5567909246,Gävle Djurklinik AB,,Micro,High Profitability,Low Growth
5568690803,Gävleborgs Service AB,,Micro,High Profitability,High Growth
5590534441,Gävleborgs Vägservice AB,,Micro,Low Profitability,Declining
5561904078,Gård & Djurhälsan Sverige AB,,Micro,Low Profitability,Low Growth
5591768287,Gård 39 AB,,Micro,Low Profitability,High Growth
5563052231,Gården Olof Lars Aktiebolag,,Micro,Good Profitability,Low Growth
5562058403,Gården Partihandel i Lundsbrunn AB,,Micro,Low Profitability,Declining
5567407357,Gårdsby IGLU i Växjö AB,,Micro,Good Profitability,Medium Growth
5563418309,Gårdsservice Syd Aktiebolag,,Micro,Good Profitability,Low Growth
5569253148,Gårdssällskapet AB,,Small,Low Profitability,Rapid Decline
5566280250,Gåshaga Marina AB,,Micro,Good Profitability,High Growth
5565657797,Göinge Möbler AB,,Micro,Low Profitability,Rapid Decline
5564346137,Göinge Privattandvård AB,,Micro,High Profitability,Medium Growth
5564656329,Göran Fjällborgs Åkeri Aktiebolag,,Micro,Low Profitability,Medium Growth
5561511782,Gösta Appelkvist Fryseri Aktiebolag,,Micro,Good Profitability,High Growth
5560801929,Gösta Gustafssons Mekaniska Verkstad Aktiebolag,,Micro,Good Profitability,Rapid Decline
5563296465,Gösta Palm Maskin AB,,Micro,Low Profitability,Low Growth
5564407822,Göstas Mekaniska Verkstads Aktiebolag,,Micro,Good Profitability,Rapid Decline
5568780372,Göta Tandvård AB,,Micro,Good Profitability,High Growth
5561015230,Götaplatsens Foto AB,,Micro,Good Profitability,Low Growth
5560480922,Göteborgs Begravningstjänst Aktiebolag,,Micro,Good Profitability,Low Growth
5563405611,Göteborgs Brandservice Aktiebolag,,Micro,Low Profitability,Declining
5569174237,Göteborgs Flytt och Tunglyft AB,,Micro,High Profitability,High Growth
5566643762,Göteborgs Förenade Plåtslageri AB,,Micro,Low Profitability,Declining
5591662704,Göteborgs Revision AB,,Micro,High Profitability,High Growth
5565168555,Göteborgs Skog & Trädgård Aktiebolag,,Micro,Good Profitability,High Growth
5561561795,Göteborgs Väg- och Anläggningsbyrå AB,,Small,Low Profitability,Rapid Decline
5562098607,Götene Glasmästeri AB,,Micro,Low Profitability,Declining
5561239046,Götene Plast Aktiebolag,,Micro,Good Profitability,Declining
5567061790,Göthes Glas i Danderyd AB,,Micro,Low Profitability,High Growth
5563272037,Götmarsgruppen AB,,Micro,Low Profitability,Low Growth
5564242286,H Olofssons Plåt i Höör Aktiebolag,,Micro,Good Profitability,Rapid Decline
5564914637,H P-Borrningar i Klippan Aktiebolag,,Micro,Good Profitability,Declining
5560536368,H. Axelssons Begravningsbyrå Aktiebolag,,Micro,High Profitability,Medium Growth
5564381738,H. Dahlqvist Åkeri i Zinkgruvan Aktiebolag,,Small,Low Profitability,Low Growth
5560627613,H. Folke Sandelin Aktiebolag,,Micro,Good Profitability,Low Growth
5565242855,H. Nyströms Kakelaffär AB,,Micro,Low Profitability,Rapid Decline
5592125206,H3K Equestrian AB,,Micro,High Profitability,High Growth
5566151048,HB Genetics Aktiebolag,,Micro,High Profitability,Low Growth
5563596419,HBG Tekno Press Aktiebolag,,Small,Low Profitability,High Growth
5593906729,HD Gris AB,,Micro,Good Profitability,Declining
5566205695,HD Rehab AB,,Micro,Low Profitability,Medium Growth
5567369680,HEL & FIN Tand Linköping AB,,Micro,High Profitability,Medium Growth
5563292928,HELAB Automation & Elinstallationer AB,,Micro,Good Profitability,High Growth
5567864698,HF Energy AB,,Micro,High Profitability,Rapid Decline
5592957657,HF Plåt AB,,Micro,Good Profitability,Rapid Decline
5563131183,HF Sport AB,,Micro,Good Profitability,Low Growth
5565388823,HGM Revision AB,,Micro,High Profitability,Medium Growth
5567438873,HH2 i Stockholm AB,,Micro,Good Profitability,Declining
5591053854,HHS Skandinaviska AB,,Micro,Good Profitability,High Growth
5564389905,HILLRINGSBERGS LANTBRUK Aktiebolag,,Micro,Good Profitability,Medium Growth
5569061236,HK Chirodonti AB,,Micro,Good Profitability,High Growth
5590610415,HM Asfalt AB,,Micro,High Profitability,High Growth
5593792798,HOOJ AB,,Micro,High Profitability,High Growth
5566549837,HPS Lantbruk AB,,Micro,Good Profitability,Declining
5567681720,HPY-Food AB,,Micro,Good Profitability,High Growth
5564043874,HS Vakuumplast Aktiebolag,,Micro,Good Profitability,Rapid Decline
5566655055,HSM i Forserum AB,,Micro,Good Profitability,Rapid Decline
5562061605,HT-Lyftsystem AB,,Micro,Good Profitability,Rapid Decline
5561072751,HYAB Magneter Aktiebolag,,Micro,High Profitability,Rapid Decline
5560733569,Ha-Ges Radio TV Aktiebolag,,Micro,Low Profitability,Low Growth
5564523453,HaMi AB,,Micro,Good Profitability,Medium Growth
5560436262,Habia Teknofluor Aktiebolag,,Small,Good Profitability,Declining
5562849496,Habo Golf Aktiebolag,,Micro,Good Profitability,Medium Growth
5563697639,Habo Penslar Aktiebolag,,Micro,Good Profitability,Rapid Decline
5565158051,Habo Plåt & Ventilation AB,,Micro,Good Profitability,Medium Growth
5561808816,Haga Göstorp Psykiatri AB,,Micro,Good Profitability,Declining
5560672288,Haga Plåt i Umeå AB,,Micro,Good Profitability,Low Growth
5564353067,Hagabadet AB,,Micro,Good Profitability,Low Growth
5568042989,Hagberg Fiske AB,,Micro,High Profitability,Low Growth
5568438633,Hagelsrums Biogas AB,,Micro,Low Profitability,High Growth
5562248046,Hagelsrums Gård AB,,Micro,Low Profitability,Medium Growth
5560942699,Hagens Systems AB,,Small,Good Profitability,Declining
5563758209,Haglunda Maskin Aktiebolag,,Micro,Good Profitability,Declining
5565816096,Hagmans Tak Mitt AB,,Micro,Low Profitability,Low Growth
5567187389,Hagmans Tak Mälardalen AB,,Micro,Low Profitability,Rapid Decline
5565550661,Hagmans Tak Norr AB,,Micro,Low Profitability,Medium Growth
5565409876,Hagmans Tak Stockholm AB,,Micro,Good Profitability,Declining
5565550521,Hagmans Tak Syd AB,,Micro,Good Profitability,High Growth
5565409892,Hagmans Tak Öst AB,,Micro,Good Profitability,Low Growth
5563771376,Hagström i Nås AB,,Micro,High Profitability,Medium Growth
5593793564,Haileys Jewelry House AB,,Micro,Low Profitability,High Growth
5563999811,Hallabro Plast AB,,Micro,Good Profitability,Low Growth
