OrgNr,name,address,city,incorporation_date,email,homepage,segment,segment_name,revenue,profit,employees,SDI,DR,ORS,Revenue_growth,EBIT_margin,NetProfit_margin,analysis_year,seg_revenue,seg_ebit,year_rank,avg_growth,growth_range,growth_stage,digital_maturity,industry_cluster,fit_score_reason,company_size_category,employee_size_category,profitability_category,growth_category,digital_maturity_score,overall_potential_score
5566038286,"Svenska Servicestyrkan AB","Markörgatan 4 d 1tr",Handen,21.12.2000,,https://www.svenskaservicestyrkan.se,10006219,"Renhållningsentreprenörer, avfallshantering",34502,2001,12,34502.0,2001.0,2708.0,0.190873947259423,0.0579966378760652,0.078488203582401,2024,34502.0,5502.0,1,0.108886887700123,0.171952937201042,"Early Growth",High,Other,,Micro,Medium,"Good Profitability","Medium Growth",50,634.76271783872
5562484112,"Svensk TankTransport AB","Dåntorpsvägen 5",Jordbro,10.09.1984,info@svensktanktransport.se,https://www.svensktanktransport.se,10006219,"Renhållningsentreprenörer, avfallshantering",50318,11272,19,50318.0,11272.0,14408.0,0.0469611535340504,0.224015262927779,0.28633888469335,,,,,,,,,,,Micro,Medium,"High Profitability","Low Growth",50,690.066836154574
5567279996,"Svanlövs Renhållning AB","Upplagsvägen 5","Luleå",12.04.2007,,https://www.lsr.nu,10006219,"Renhållningsentreprenörer, avfallshantering",30283,764,30,30283.0,764.0,794.0,0.336171902576774,0.0252286761549384,0.0262193309777763,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,916.077154329281
5590132881,"mm Easy AB","Betongvägen 2 a Lokal Nr 20","Skogås",07.05.2015,,https://www.mmeasy.se,10241708,"Parkanläggningar",27708,2111,45,27708.0,2111.0,2699.0,0.0816677076826984,0.0761873827053559,0.0974086906308647,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,407.206995970136
5590364385,"eot Bygg AB","Riddarstigen 5","Täby",23.11.2015,,https://www.xn--jeppehjlpertill-6kb.se,10241708,"Parkanläggningar",20303,1046,24,20303.0,1046.0,1585.0,0.498486973208355,0.0515194798798207,0.0780672806974339,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,1387.56689022044
5565196382,"YTAAB AB","Christian Iv:S Väg 14",Ystad,13.07.1995,,https://www.ytaab.se,10241708,"Parkanläggningar",117672,7627,23,117672.0,7627.0,9671.0,0.061054453972462,0.0648157590590795,0.082186076551771,2023,117672.0,10040.0,1,0.243110386338512,0.311264375203712,Established,High,Other,"Score: 5

Justification: YTAAB AB is a family-owned business, founded by Anders Persson in 1995, and is currently led by Daniel Persson, indicating strong family ownership. It is not part of a large group and operates independently. The company has a stable and established presence in the construction industry, with room for scaling and potential digitization, as evidenced by its growth and modern practices. It is not in an excluded industry and shows openness to partnerships through its collaborative approach with other contractors.",Small,Medium,"Good Profitability","Low Growth",100,339.969712578854
5565762704,"Werner Trädgård & Fastighetsservice i Linköping AB","Wallenbergs Gata 1","Linköping",18.10.1999,info@wernerservice.com,https://wernerservice.com,10241708,"Parkanläggningar",15652,4845,10,15652.0,4845.0,6126.0,0.194991601771263,0.309545106056734,0.391387682085357,,,,,,,,,,,Micro,Small,"High Profitability","Medium Growth",50,1273.88089956999
5567810139,"WP Entreprenad AB","Husby-Sjutolfts-Holm 5",Ekolsund,16.04.2009,,https://www.stadforetag.nu,10241708,"Parkanläggningar",31140,1428,16,31140.0,1428.0,1815.0,0.225501770956317,0.0458574181117534,0.0582851637764933,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,690.975822670175
5569968612,"WFX Bygg & Anläggning AB","Sandövägen 23",Vallda,17.12.2014,,,10241708,"Parkanläggningar",19283,1421,6,19283.0,1421.0,1816.0,-0.270246745382985,0.0736918529274491,0.0941762173935591,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",0,-491.33902363884
5568355399,"WEFIX Trädgård AB","Sandövägen 23",Vallda,23.12.2010,info@wefixtradgard.se,https://www.wefixtradgard.se,10241708,"Parkanläggningar",47164,2237,30,47164.0,2237.0,2783.0,0.0762385048946901,0.0474302434059876,0.0590068696463404,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,321.789780751694
5567510622,"Västerorts BMF Aktiebolag","Domnarvsgatan 7","Spånga",31.01.2008,,https://vbmf.se,10241708,"Parkanläggningar",132396,989,23,132396.0,989.0,1232.0,0.110406602254428,0.00747001419982477,0.00930541708208707,,,,,,,,,,,Small,Medium,"Low Profitability","Medium Growth",50,307.522531135633
5592512114,"Vinterväg Syd AB","Möllebergavägen 292",Staffanstorp,06.04.2020,,,10241708,"Parkanläggningar",15507,1003,0,15507.0,1003.0,1268.0,0.691057797164667,0.0646804668859225,0.0817695234410266,,,,,,,,,,,Micro,Micro,"Good Profitability","High Growth",0,1889.38442762647
5592007818,"Viken Trädgård AB","Hardemogatan 15",Bandhagen,01.04.2019,,,10241708,"Parkanläggningar",15603,685,13,15603.0,685.0,1034.0,0.903965832824893,0.0439018137537653,0.0662693071845158,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",0,2369.70812394665
5569882870,"Ventilux AB","Centrumvägen 6 b","Skogås",30.10.2014,info@ventilux.se,https://www.ventilux.se,10241708,"Parkanläggningar",17611,1878,27,17611.0,1878.0,2367.0,0.284630534685243,0.106637896769065,0.134404633467719,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,990.71510613577
5567645386,"Vagn Ekeroth Trädgårdsutveckling AB","Mörtnäs Hagväg 3 Lokalnr. 14",Gustavsberg,26.08.2008,,https://tradgardsutveckling.se,10241708,"Parkanläggningar",23405,3225,11,23405.0,3225.0,4086.0,0.425309055477742,0.137791070284127,0.174578081606494,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,1420.30882690467
5569910036,"Ute mark & miljö i Örebro AB","Nastagatan 2","Örebro",18.11.2014,info@utemarkomiljo.se,https://utemarkomiljo.se,10241708,"Parkanläggningar",33063,602,27,33063.0,602.0,781.0,0.0210932674490427,0.0182076641563077,0.023621570940326,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,110.834986513376
5567112726,"Uppsala Fastighetstjänst AB","Skebogatan 2",Uppsala,18.09.2006,info@uppsalafastighetstjanst.se,https://www.uppsalafastighetstjanst.se,10241708,"Parkanläggningar",146183,11935,118,146183.0,11935.0,15104.0,-0.0975912390735345,0.0816442404383547,0.103322547765472,,,,,,,,,,"**Score: 4**

**Justification:** Uppsala Fastighetstjänst AB appears to be a family or founder-owned business, as indicated by the personal names listed, suggesting a personal touch typical of such ownership. It is not part of a large group and has grown steadily since its founding in 2007, indicating stability and potential for further scaling or digitization. The company operates in property management and related services, which are not excluded industries. While there are no explicit signs of openness to new owners or partners, the mention of seeking new competent employees suggests a degree of openness to growth and possibly new partnerships.",Small,Large,"Good Profitability",Declining,100,-14.5020390879496
5590040316,"Tylömarks Trädgård AB","Ulvsundavägen 25",Bromma,12.02.2015,info@tylomarks.se,https://www.tylomarks.se,10241708,"Parkanläggningar",46204,661,24,46204.0,661.0,843.0,0.301557790360292,0.014306120682192,0.0182451735780452,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,802.275287606209
5565715082,"Två Smålänningar AB","Stallarholmsvägen 50",Bandhagen,04.06.1999,info@tvasmalanningar.se,https://www.tvasmalanningar.se,10241708,"Parkanläggningar",23242,2632,18,23242.0,2632.0,3343.0,0.0132089454640569,0.113243266500301,0.143834437655968,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,328.688634910895
5566526868,"Trädgårdskonsult TSTC AB","Industrigatan 22",Svedala,11.12.2003,info@tradgardskonsult.se,https://www.tradgardskonsult.se,10241708,"Parkanläggningar",33758,3154,14,33758.0,3154.0,3981.0,0.274848942598187,0.0934297055512767,0.117927602346111,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,933.28101537366
5593607400,"Trädgårdskonsult Syd AB","Industrigatan 22",Svedala,17.01.2022,,,10241708,"Parkanläggningar",54359,4397,13,54359.0,4397.0,5554.0,0.30098365363904,0.0808881693923729,0.102172593314814,2024,54359.0,5649.0,1,0.27428627906042,0.0533947491572386,Growth,Low,Other,,Micro,Medium,"Good Profitability","High Growth",0,954.815455078532
5564565256,"Trädgårds- och Idrottsanläggningsservice i Vaxholm Aktiebolag",,Vaxholm,02.03.1993,,https://www.tiavaxholm.se,10241708,"Parkanläggningar",18244,1487,10,18244.0,1487.0,1887.0,0.0471216208460081,0.0815062486296865,0.103431265073449,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,334.115283689237
5565864260,"Trädgård & Anläggning I Sundsvall Aktiebolag","Värnamovägen 6",Sundsvall,13.03.2000,,https://www.tradgardanlaggning.se,10241708,"Parkanläggningar",22714,1212,34,22714.0,1212.0,1309.0,0.168115196708665,0.0533591617504623,0.0576296557189399,,,,,,,,,,,Micro,Medium,"Good Profitability","Medium Growth",50,566.242681147819
5566456561,"Träd och Skog i Skåne AB","Karbingatan 22",Helsingborg,04.07.2003,,,10241708,"Parkanläggningar",23407,3423,10,23407.0,3423.0,4360.0,0.167140363999003,0.146238304780621,0.186269064809672,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",0,783.50518944906
5566720081,"Swed Mark & Park Aktiebolag","Novavägen 17 Lokal 7",Huddinge,09.12.2004,info@swedmarkpark.se,https://www.swedmarkpark.se,10241708,"Parkanläggningar",18399,2214,18,18399.0,2214.0,2729.0,0.0339421185726327,0.120332626773194,0.148323278439046,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,398.232860864567
5567456750,"Svenska Trädmästarna AB","Drottningholmsvägen 80",Stockholm,06.12.2007,info@tradmastarna.se,https://www.tradmastarna.se,10241708,"Parkanläggningar",21396,1862,16,21396.0,1862.0,2404.0,0.101523887973641,0.0870256122639746,0.112357449990652,,,,,,,,,,,Micro,Medium,"Good Profitability","Medium Growth",50,483.927240594039
5590769153,"Stockholm Driftspool AB","Mediavägen 13","Tyresö",19.09.2016,,,10241708,"Parkanläggningar",25563,586,0,25563.0,586.0,747.0,0.33851712221175,0.0229237569925283,0.0292219223095881,,,,,,,,,,,Micro,Micro,"Low Profitability","High Growth",0,903.666105510696
5568020860,"Stenmännen AB","Stormbyvägen 3","Spånga",11.03.2010,info@stenmannen.se,https://www.stenmannen.se,10241708,"Parkanläggningar",19816,1361,9,19816.0,1361.0,1635.0,0.452360011726766,0.0686818732337505,0.0825090835688333,,,,,,,,,,,Micro,Small,"Good Profitability","High Growth",50,1315.15425240129
5593942948,"Sommarro Entreprenad AB","Fittja Älvlösa 20","Örsundsbro",29.08.2022,,,10241708,"Parkanläggningar",31582,6923,12,31582.0,6923.0,8807.0,-0.127785909580491,0.21920714330948,0.278861376733582,,,,,,,,,,,Micro,Medium,"High Profitability","Rapid Decline",0,228.632039322472
5560706268,"Solna Trädgårdsanläggning AB","Solö Backe 7","Norrtälje",30.12.1959,,https://solnatradgard.se,10241708,"Parkanläggningar",45765,4113,11,45765.0,4113.0,5208.0,-0.117527959892017,0.0898721730580138,0.113798754506719,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-56.5250545850079
5590560024,"Sheen AB","Eksätravägen 152","Skärholmen",22.03.2016,info@sheenab.se,https://sheenab.se,10241708,"Parkanläggningar",18691,2097,8,18691.0,2097.0,2696.0,-0.201955510012382,0.112193034080574,0.144240543577123,,,,,,,,,,,Micro,Small,"Good Profitability","Rapid Decline",50,-211.859462329521
5590798780,"Sevelund AB","Radiusbacken 39 Lgh 1501","Hägersten",11.10.2016,,https://sevelund.se,10241708,"Parkanläggningar",17010,626,4,17010.0,626.0,792.0,0.366923818707811,0.0368018812463257,0.0465608465608466,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",50,1021.85677488534
5593097727,"SK Mark & Trädgård AB","Vändvägen 8 b",Sollentuna,29.03.2021,,,10241708,"Parkanläggningar",31630,3040,20,31630.0,3040.0,3832.0,0.298280178959898,0.0961112867530825,0.121150806196649,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",0,986.057739282452
5590263280,"SHIV SHAKTI Trädgård & Städ AB","Husbyvägen 40","Åkersberga",14.09.2015,,,10241708,"Parkanläggningar",22938,4045,21,22938.0,4045.0,5110.0,0.943074968233799,0.176344929810794,0.22277443543465,,,,,,,,,,,Micro,Medium,"High Profitability","High Growth",0,2798.60709011148
5591333462,"SEGAB, Svenska Entreprenad Gruppen AB","Betongvägen 7","Skogås",13.11.2017,,,10241708,"Parkanläggningar",55930,4415,10,55930.0,4415.0,5474.0,-0.0398777745352171,0.0789379581619882,0.0978723404255319,,,,,,,,,,,Micro,Small,"Good Profitability",Declining,0,97.7902840669277
5590435813,"Rosersbergs Trädgårdstjänst AB","Kohagen 167",Rosersberg,21.12.2015,info@kttradgard.se,https://www.kttradgard.se,10241708,"Parkanläggningar",18805,2113,28,18805.0,2113.0,2113.0,0.235301845891086,0.112363733049721,0.112363733049721,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,881.710959852017
5590646146,"ReGarden Nordic AB","Johanneslundsvägen 9 Fack 7","Upplands Väsby",30.05.2016,,https://www.regarden.com,10241708,"Parkanläggningar",26259,961,4,26259.0,961.0,999.0,0.203657865786579,0.036596976274801,0.0380440991660002,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",50,613.202752653449
5566344767,"R.A Trädgård & Markservice AB","Hantverkarvägen 33",Handen,13.11.2002,,https://www.ratradgard.se,10241708,"Parkanläggningar",26286,2248,24,26286.0,2248.0,2879.0,0.0369230769230768,0.0855208095564179,0.109525983413224,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,318.675431198737
5569650418,"Perfekt Städ BN AB","Iglaslänten 17",Olofstorp,13.03.2014,,,10241708,"Parkanläggningar",31172,3752,40,31172.0,3752.0,4768.0,0.00089904957616227,0.120364429616322,0.152957782625433,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",0,303.236627981212
5568134398,"PP Hus & Bygg AB","Isac Dahls Väg 4","Årsunda",01.07.2010,,https://www.pphusbygg.se,10241708,"Parkanläggningar",25395,979,13,25395.0,979.0,1244.0,-0.109697097181321,0.0385508958456389,0.0489860208702501,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-165.302015839205
5565838017,"PB Mark & Miljö AB","Älvsbyvägen 9 b","Värmdö",27.01.2000,info@pbmarkmiljo.se,https://www.pbmarkmiljo.se,10241708,"Parkanläggningar",15367,2634,15,15367.0,2634.0,3317.0,0.0742397763019924,0.171406260167892,0.215852150712566,,,,,,,,,,,Micro,Medium,"High Profitability","Low Growth",50,626.653508674712
5591607253,"Nuvonå AB","Ögärdesvägen 15 d",Partille,30.05.2018,,,10241708,"Parkanläggningar",18500,2603,24,18500.0,2603.0,3284.0,-0.0437793973225823,0.140702702702703,0.177513513513514,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,0,242.354513450301
5590044482,"Norrland Park & Mark AB","Viktoriaesplanaden 4 b","Örnsköldsvik",18.02.2015,,,10241708,"Parkanläggningar",21908,3684,19,21908.0,3684.0,4659.0,0.055044546111245,0.168157750593391,0.212662041263465,,,,,,,,,,,Micro,Medium,"High Profitability","Low Growth",0,558.060511761589
5593022063,"Norm Bygg AB","Götlundagatan 34",Bandhagen,16.02.2021,,,10241708,"Parkanläggningar",44710,716,21,44710.0,716.0,918.0,-0.0591329966329966,0.0160143144710356,0.020532319391635,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,0,-107.684930404903
5569337198,"N&S group AB","Bergslagsvägen 2",Skinnskatteberg,04.06.2013,,https://www.ns-group.se,10241708,"Parkanläggningar",77392,2588,28,77392.0,2588.0,3262.0,-0.114518140524708,0.0334401488525946,0.0421490593342981,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-190.001499180283
5569164568,"Måns Ottoson Maskin & Energi AB","Garnisonsvägen 8","Enköping",20.12.2012,,,10241708,"Parkanläggningar",18691,2236,10,18691.0,2236.0,2822.0,0.147954796708021,0.119629768337703,0.150981755925312,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",0,669.008140114309
5565586186,"Mälarträd AB","Producentvägen 20","Årsta",12.08.1998,,https://www.malartrad.se,10241708,"Parkanläggningar",34083,1339,3,34083.0,1339.0,1696.0,0.210892812733151,0.0392864477892204,0.0497608778569962,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",50,638.033358805928
5590784723,"Mitter Entreprenad AB","Stamgatan 2 1tr","Älvsjö",03.10.2016,info@mitter.se,https://www.mitter.se,10241708,"Parkanläggningar",39826,5449,14,39826.0,5449.0,6866.0,0.0105300550607699,0.136820167729624,0.17239993973786,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,380.975121975984
5566618392,"Micke & Kent Trädgård Aktiebolag",,Sollentuna,30.04.2004,,https://www.mktradgard.se,10241708,"Parkanläggningar",26593,1477,16,26593.0,1477.0,1593.0,0.25349988215885,0.0555409318241643,0.0599029819877411,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,785.168517457535
5592494289,"Mattias Sund Entreprenad AB",,Stockholm,24.03.2020,,https://www.sundentreprenad.se,10241708,"Parkanläggningar",19405,1307,9,19405.0,1307.0,1654.0,-0.063600829995657,0.0673537748003092,0.0852357639783561,,,,,,,,,,,Micro,Small,"Good Profitability",Declining,50,21.9308745116306
5591220727,"Marktjänst i Södertörn AB","Byängsgränd 14","Årsta",21.08.2017,,https://www.svenskparkmiljo.se,10241708,"Parkanläggningar",30945,1244,16,30945.0,1244.0,1272.0,0.238840626125946,0.0402003554693812,0.0411051866214251,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,710.179816488317
5590819149,"M5 BYGG AB","Drottningholmsvägen 38",Stockholm,25.10.2016,info@m5bygg.se,https://www.m5bygg.se,10241708,"Parkanläggningar",17233,692,2,17233.0,692.0,876.0,-0.124873044891326,0.0401555155805722,0.0508327046944815,,,,,,,,,,,Micro,Micro,"Low Profitability","Rapid Decline",50,-199.250740776886
5569918443,"M Krantz Bygg och Fastighetsservice AB","Södra Kilaforsvägen 115","Bollnäs",24.11.2014,,https://www.mkrantz.se,10241708,"Parkanläggningar",36556,692,18,36556.0,692.0,970.0,0.0819225760625073,0.0189298610351242,0.0265346317977897,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,264.722482744079
5569983520,"Lundells Stugtjänst AB","Hagvägen 30",Hallstavik,23.12.2014,,https://www.stugtjanst.se,10241708,"Parkanläggningar",30243,2144,27,30243.0,2144.0,2736.0,0.52051282051282,0.0708924379195186,0.0904672155540125,2023,30243.0,3815.0,1,0.261549276469231,0.441854776858819,"Early Growth",High,Other,,Micro,Medium,"Good Profitability","High Growth",50,1491.08875358085
5569055600,"Lindome Trädgård & Fastighet AB","Hällesåkersvägen 166",Lindome,02.10.2012,,https://www.lindometradgard.com,10241708,"Parkanläggningar",21141,1706,14,21141.0,1706.0,2168.0,0.0926710771139136,0.0806962773757154,0.102549548271132,,,,,,,,,,,Micro,Medium,"Good Profitability","Low Growth",50,445.971238724073
5567491187,"Zeline Accessory AB","Kjellbergsgatan 8","Göteborg",15.01.2008,,https://www.zeline.eu,10005835,"Möbler",55633,7361,2,55633.0,7361.0,9336.0,0.019834650143902,0.132313554904463,0.167814067190337,,,,,,,,,,,Micro,Micro,"Good Profitability","Low Growth",50,393.009595120913
5560451378,"X-ponent Inredning Aktiebolag","Svarvargatan 14",Eskilstuna,16.03.1945,info@x-ponent.se,https://x-ponent.se,10005835,"Möbler",22609,628,5,22609.0,628.0,796.0,0.0892753902486028,0.0277765491618382,0.0352072183643682,,,,,,,,,,,Micro,Small,"Low Profitability","Low Growth",50,305.186371026102
5569628356,"Woodrich Aktiebolag","Mårtensgatan 7","Borås",20.02.2014,info@woodrich.se,https://www.woodrich.se,10005835,"Möbler",32473,1916,15,32473.0,1916.0,2447.0,-0.0614197352448118,0.0590028639177163,0.0753549102331167,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,6.53900418226112
5567430839,"Wahlros Byggprojektledning AB","Kungsgatan 16","Enköping",15.11.2007,info@wahlros.se,https://www.wahlros.se,10005835,"Möbler",26171,2220,8,26171.0,2220.0,2910.0,0.0297462128664174,0.0848267165947041,0.111191777157923,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,298.997751152804
5569385999,"Värnamo Möbler AB","Expovägen 4 a","Värnamo",05.08.2013,,,10005835,"Möbler",51827,2177,13,51827.0,2177.0,2775.0,0.0511723186759694,0.0420051324599147,0.0535435197869836,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",0,233.07319533971
5592809114,"Vilax produktion AB","Tirupsvägen 9",Staffanstorp,03.11.2020,,,10005835,"Möbler",18410,648,14,18410.0,648.0,817.0,0.0117052261361763,0.0351982618142314,0.0443780554046714,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",0,117.304744876019
5561524868,"Törestorp Metall-Center Aktiebolag","Österskogsvägen 6",Hillerstorp,26.10.1971,,https://www.metall-center.se,10005835,"Möbler",20154,706,13,20154.0,706.0,918.0,-0.212826621880248,0.0350302669445271,0.0455492706162548,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-431.940502339303
5562714211,"Tunnplåt i Gävle Aktiebolag","Industrigatan 7","Gävle",24.01.1986,,https://tpg-inredningar.se,10005835,"Möbler",40273,954,19,40273.0,954.0,1252.0,0.235785080855503,0.0236883271670846,0.0310878255903459,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,661.28420255647
5590408604,"Tiberg Interiör AB","Bangatan 19","Göteborg",11.12.2015,,https://tiberginterior.se,10005835,"Möbler",66436,1190,22,66436.0,1190.0,1470.0,-0.0294087568846879,0.0179119754350051,0.0221265578903004,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,50,-16.075863624207
5560070756,"Tantum AB","Ridbanegatan 6","Malmö",05.11.1906,info@trateknik.com,https://trateknik.com,10005835,"Möbler",81448,5982,29,81448.0,5982.0,7631.0,-0.149074876981101,0.0734456340241627,0.0936916805814753,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-176.369487392345
5566977277,"TSM Smartstoring AB","Töllås 432","Henån",31.01.2006,,https://smartstoring.se,10005835,"Möbler",53821,3082,17,53821.0,3082.0,3905.0,0.091770290281356,0.0572638932758589,0.0725553222719756,2024,53821.0,3872.0,1,0.172974003767301,0.186087023009028,Growth,High,Other,,Micro,Medium,"Good Profitability","Low Growth",50,385.220011393037
5566335997,"Sänghuset Elgen AB","Karlavägen 27",Stockholm,05.12.2002,info@elgen.se,https://elgen.se,10005835,"Möbler",92329,3027,19,92329.0,3027.0,3865.0,0.0930907110553358,0.0327849321448299,0.0418611703798373,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,327.419930500414
5592236821,"Svenska Funkiskök AB","Storgatan 28","Malmö",23.10.2019,info@funkiskok.se,https://www.funkiskok.se,10005835,"Möbler",19852,3577,1,19852.0,3577.0,4505.0,0.0700733074601121,0.180183356840621,0.226929276647189,,,,,,,,,,,Micro,Micro,"High Profitability","Low Growth",50,638.191290751832
5566090840,"Svensk Exponeringsteknik Aktiebolag","Svetsarevägen 3",Stenkullen,18.06.2001,,https://www.setab.se,10005835,"Möbler",20897,1043,14,20897.0,1043.0,1308.0,-0.118195628323065,0.0499114705460114,0.0625927166578935,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-158.158151942635
5565956397,"Support Design AB","Brårudsallén 6",Sunne,08.08.2000,,https://www.supportdesign.se,10005835,"Möbler",23772,1160,11,23772.0,1160.0,1479.0,-0.0164260002482519,0.0487969039205788,0.062216052498738,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,50,93.4866891808173
5590348115,"Studio Schalling AB","Strandåsvägen 28",Limhamn,12.11.2015,,https://schalling.se,10005835,"Möbler",33931,10074,1,33931.0,10074.0,12969.0,-0.0934085018836669,0.296896643187646,0.382216851846394,,,,,,,,,,,Micro,Micro,"High Profitability",Declining,50,521.305180759947
5568738024,"Strandbergs Snickeri AB","Viskeryd Blommedal 2","Linköping",30.11.2011,info@strandbergs-snickeri.se,https://www.strandbergs-snickeri.se,10005835,"Möbler",24890,1825,10,24890.0,1825.0,2313.0,0.189315749235474,0.073322619525914,0.0929288871032543,,,,,,,,,,,Micro,Small,"Good Profitability","Medium Growth",50,669.15814690347
5568268451,"Storey interior design group AB","Skeppargatan 17",Stockholm,22.11.2010,,https://storeyinterior.com,10005835,"Möbler",16602,997,2,16602.0,997.0,1275.0,0.167921209989448,0.0600530056619684,0.0767979761474521,,,,,,,,,,,Micro,Micro,"Good Profitability","Medium Growth",50,582.477044128541
5569261166,"Steamery AB","Sankt Paulsgatan 22 b",Stockholm,14.03.2013,,https://steamerystockholm.com,10005835,"Möbler",139709,2895,33,139709.0,2895.0,4062.0,0.0242069688505722,0.0207216428433387,0.0290747195957311,,,,,,,,,,,Small,Medium,"Low Profitability","Low Growth",50,125.170801734777
5560801382,"Sonnelids Möbler Aktiebolag","Spårgatan 2",Karlstad,10.10.1961,,https://wermlandsmobler.se,10005835,"Möbler",96311,560,29,96311.0,560.0,571.0,0.0302074085166921,0.00581449678645222,0.00592871011618611,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,102.795540757861
5592065055,"Snêk Aktiebolag","Törefors 225","Töre",21.05.2019,,https://www.snek.se,10005835,"Möbler",25054,680,17,25054.0,680.0,680.0,0.471773482934853,0.0271413746307975,0.0271413746307975,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,1259.84977891413
5564340031,"Snickerima Aktiebolag","Hangarvägen 1",Kalmar,07.10.1991,,https://www.snickerima.se,10005835,"Möbler",85214,8199,15,85214.0,8199.0,10332.0,1.30863428246322,0.0962165841293684,0.121247682305724,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,3524.84020148148
5560463142,"Smedstorps Snickeri Aktiebolag","Gårdlösavägen 53",Smedstorp,23.11.1945,info@smedstorp.com,https://www.smedstorp.com,10005835,"Möbler",44317,1939,19,44317.0,1939.0,2468.0,0.0144672084239441,0.043752961617438,0.0556896901866101,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,158.161217603455
5567580310,"Slettvoll Stockholm AB","Regeringsgatan 12",Stockholm,15.05.2008,,https://www.slettvoll.no,10005835,"Möbler",62091,1695,13,62091.0,1695.0,2294.0,-0.122103298598838,0.0272986423153114,0.0369457731394244,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-224.356413208816
5568570146,"Sleepo AB","Markvardsgatan 9",Stockholm,22.06.2011,info@sleepo.se,https://www.sleepo.se,10005835,"Möbler",136987,2825,15,136987.0,2825.0,3570.0,-0.0113881571825497,0.0206223948257864,0.0260608670895778,,,,,,,,,,,Small,Medium,"Low Profitability",Declining,50,35.9280616080917
5562281013,"Severins Möbler i Halmstad Aktiebolag","Ryttarevägen 11",Halmstad,28.04.1983,,https://www.severins.se,10005835,"Möbler",34222,2800,11,34222.0,2800.0,3524.0,-0.0490983356025452,0.0818187131085267,0.102974694640874,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,94.3864987649538
5563112647,"Scandinavian Touch AB","Björkallén 17","Trångsund",19.01.1988,,https://www.walkstool.com,10005835,"Möbler",17672,3149,9,17672.0,3149.0,3993.0,-0.0281566212054554,0.178191489361702,0.225950656405613,,,,,,,,,,,Micro,Small,"High Profitability",Declining,50,387.631350390617
